,Unnamed: 0,PID,średnia_na_rozgrywce,średnia_na_obronie,Kokosy_na_Obronie,częściówka,końcówka,szlemik,Wpadka,PID,liczba_rozdan_na_rozgrywce,liczba_rozdan_na_obronie,liczba_rozdan_Kokosy_na_Obronie,liczba_rozdan_częściówka,liczba_rozdan_końcówka,liczba_rozdan_szlemik,liczba_rozdan_Wpadka
878,878,16147,46.13866666666667,49.49214285714286,73.3395652173913,40.982,42.64823529411765,20.43,32.93333333333333,16147,30,56,23,30,17,1,15
879,879,16159,60.3224,40.65413793103448,65.4625,44.7775,52.93666666666667,1.12,32.598333333333336,16159,25,29,8,12,27,1,6
880,880,16173,45.61204081632653,45.63626016260163,70.68975609756097,46.17553846153846,48.18322222222222,65.49,20.17508196721312,16173,147,123,41,65,90,13,61
881,881,16178,51.16401459854015,54.73008849557522,72.67756097560975,51.48432432432433,61.50886075949367,34.602,26.068043478260872,16178,137,113,41,74,79,10,46
882,882,16180,46.24133333333334,40.8975,74.72,43.155,48.44285714285714,26.54,17.82,16180,15,12,2,6,14,1,4
883,883,16203,48.79600000000001,36.07285714285714,43.685,45.434666666666665,38.268,46.075,36.916,16203,15,14,2,15,5,2,5
884,884,16213,51.30133333333333,45.82678571428572,71.78200000000001,37.20071428571429,53.04238095238096,58.76333333333333,29.338,16213,30,28,10,14,21,3,10
885,885,16214,40.13533333333333,53.50142857142857,73.83384615384615,50.16583333333333,48.95555555555556,14.965,17.626153846153844,16214,30,28,13,12,18,2,13
886,886,16217,39.85909090909091,40.690000000000005,61.20166666666666,45.182,43.5575,41.645,16.41,16217,11,15,6,5,4,4,7
887,887,16220,51.41461538461539,43.74894736842106,77.035,47.975,49.42166666666667,49.0,30.07058823529412,16220,39,38,8,20,30,2,17
888,888,16221,51.41461538461539,43.74894736842106,77.035,47.975,49.42166666666667,49.0,30.07058823529412,16221,39,38,8,20,30,2,17
889,889,16225,51.3689156626506,49.95445544554455,73.81684210526316,50.61404255319149,46.479827586206895,51.07111111111111,30.3015625,16225,83,101,38,47,58,9,32
890,890,16226,51.3689156626506,49.95445544554455,73.81684210526316,50.61404255319149,46.479827586206895,51.07111111111111,30.3015625,16226,83,101,38,47,58,9,32
891,891,16229,54.44219298245614,50.534,73.57861111111112,51.97308823529412,50.892500000000005,65.73166666666667,30.42633333333333,16229,114,110,36,68,84,6,30
892,892,16230,54.91479591836735,49.76865979381444,72.060625,51.930166666666665,51.11375,82.7075,28.75703703703704,16230,98,97,32,60,72,4,27
893,893,16231,49.92746913580247,49.5922159090909,73.82793103448276,48.92297029702971,49.3569298245614,64.73727272727272,23.23037037037037,16231,162,176,58,101,114,11,54
894,894,16233,44.21139534883721,45.8615744680851,70.06353846153846,44.06859813084112,46.37851063829787,47.99692307692308,24.062098765432097,16233,172,235,65,107,141,13,81
895,895,16255,49.809230769230766,60.801538461538456,77.8525,46.308,65.09714285714286,84.0,8.78,16255,13,13,8,5,7,1,5
896,896,16257,46.57182926829268,41.212105263157895,68.84714285714286,42.777674418604654,49.24386363636364,50.49142857142857,27.24225806451613,16257,82,57,14,43,44,7,31
897,897,16293,60.16285714285714,49.54481481481481,75.41363636363636,56.825,56.34307692307693,41.025,26.85666666666667,16293,28,27,11,20,13,2,9
898,898,16296,55.64485714285714,48.74192307692307,62.42913043478261,54.18521739130435,47.976296296296304,45.6225,32.217,16296,35,52,23,23,27,4,10
899,899,16320,51.06309523809525,54.70482352941176,75.33666666666667,48.13938775510204,53.733620689655176,41.723333333333336,32.79038461538461,16320,84,85,33,49,58,3,26
900,900,16323,45.59532786885246,45.38657657657657,67.19875,45.91344827586207,41.88314285714286,50.11833333333333,32.188947368421054,16323,122,111,32,87,70,6,38
901,901,16324,37.38916666666666,44.97529411764706,69.85,50.5275,46.384,10.926666666666668,23.610000000000003,16324,12,17,5,4,10,3,7
902,902,16325,44.2636170212766,52.78925,72.51333333333334,44.40444444444445,51.84444444444444,73.105,24.610454545454544,16325,47,40,18,18,27,2,22
903,903,16332,40.598,44.47576923076924,68.11333333333333,35.556000000000004,45.17818181818182,18.86,29.394166666666667,16332,35,52,18,30,22,5,12
904,904,16336,46.018592233009706,49.596,69.02688311688311,49.13757575757575,49.953307086614174,44.575,23.84809523809524,16336,206,195,77,99,127,14,84
905,905,16344,44.17421686746988,48.35759036144578,73.56030303030302,40.81238095238095,50.31125,51.23833333333334,22.05837837837838,16344,83,83,33,42,48,6,37
906,906,16368,60.494166666666665,43.89071428571429,82.62,54.41,46.53,84.0,17.849999999999998,16368,12,14,3,9,10,1,3
907,907,16369,52.082564102564106,50.73848684210526,72.98607142857142,54.876333333333335,48.60556701030928,53.99928571428571,26.28058823529412,16369,156,152,56,90,97,14,51
908,908,16370,45.18092105263158,46.766413043478266,73.47888888888889,49.29772727272727,44.09818181818182,41.35714285714285,24.80942857142857,16370,76,92,27,44,55,7,35
909,909,16372,45.945,42.03909090909091,75.24230769230769,37.034615384615385,35.576800000000006,80.045,37.816875,16372,38,44,13,26,25,2,16
910,910,16373,46.87478873239437,46.435671641791046,61.3115,52.38325581395349,52.61555555555556,28.141666666666666,27.19939393939394,16373,71,67,20,43,36,6,33
911,911,16412,50.675,47.358482758620696,71.91215686274509,48.67951219512195,49.26257425742575,56.88454545454545,27.812758620689657,16412,158,145,51,82,101,11,58
912,912,16413,47.345933333333335,47.76846153846154,62.8501724137931,48.19703703703704,51.22828282828283,42.26444444444444,26.313898305084745,16413,150,156,58,81,99,9,59
913,913,16435,57.33111111111111,35.264117647058825,64.458,26.317777777777778,42.35625,79.57,45.96666666666667,16435,9,17,5,9,8,1,3
914,914,16439,53.46078125,50.19598639455783,70.9622033898305,53.8155,46.80876404494381,39.886,31.484864864864868,16439,128,147,59,80,89,10,37
915,915,16441,41.15973451327434,43.679449541284406,65.33171428571428,44.18425925925926,41.91358974358975,41.51444444444444,23.840434782608696,16441,113,109,35,54,78,9,46
916,916,16446,55.39,34.41888888888889,71.19,33.65333333333333,43.42727272727273,2.54,75.79,16446,10,18,3,12,11,1,1
917,917,16448,47.52166666666667,49.64780303030303,69.47905660377359,50.3024,51.52797468354431,35.111000000000004,25.758305084745764,16448,144,132,53,75,79,10,59
918,918,16450,48.79341463414634,60.893414634146346,77.51521739130435,50.46818181818182,54.98842105263158,29.070000000000004,31.468,16450,41,41,23,22,19,3,15
919,919,16455,50.11976190476191,41.42642857142857,67.44999999999999,49.443243243243245,47.82380952380952,31.665,21.34846153846153,16455,42,42,9,37,21,4,13
920,920,16460,57.42363636363636,51.91903225806452,74.67153846153846,51.57666666666666,52.21411764705882,47.82,31.5075,16460,22,31,13,12,17,3,8
921,921,16473,53.40111111111111,42.187,73.80333333333333,42.046,35.709,33.99,34.995000000000005,16473,9,20,6,10,10,1,2
922,922,16495,44.62422222222222,45.02410256410256,81.10846153846154,44.816,41.4348275862069,35.00333333333333,26.667368421052632,16495,45,39,13,20,29,3,19
923,923,16502,49.72022727272727,52.15558139534884,69.75368421052632,52.03739130434782,50.95333333333334,54.6675,27.45,16502,44,43,19,23,24,4,17
924,924,16528,53.84058823529411,47.63545454545454,74.27269230769231,44.62303030303031,50.70603773584906,58.55875,30.782,16528,68,77,26,33,53,8,25
925,925,16585,53.382375,52.648555555555554,79.17515151515153,50.28742857142857,48.20014285714286,70.48400000000001,33.69222222222223,16585,80,90,33,35,70,5,27
926,926,16586,66.74833333333333,59.169285714285714,74.2875,56.70090909090909,56.81,79.57,52.265,16586,12,14,8,11,4,1,2
927,927,16623,68.98095238095237,46.69,57.876666666666665,59.95636363636363,73.08888888888889,91.82,36.8825,16623,21,8,3,11,9,2,4
928,928,16637,53.5705,55.47549019607843,78.22333333333334,55.34052631578948,54.24846153846154,49.83285714285715,29.55136363636364,16637,60,51,24,19,39,7,22
929,929,16655,50.99242424242424,42.66128571428571,67.56937500000001,48.88977272727273,48.59272727272728,25.874,31.558518518518515,16655,66,70,16,44,44,5,27
930,930,16669,40.09007874015748,41.0612,66.70461538461538,43.303298969072166,34.14087912087912,26.97733333333333,23.332127659574464,16669,127,175,52,97,91,15,47
931,931,16676,54.2109589041096,52.14096618357488,67.44694117647059,51.822937062937065,54.03266666666666,58.104375,34.001935483870966,16676,219,207,85,143,120,16,62
932,932,16677,45.213756613756615,45.15488505747126,67.82912280701754,44.31715517241379,46.185398230088495,39.97444444444445,26.714411764705883,16677,189,174,57,116,113,9,68
933,933,16694,40.44666666666667,42.60785714285714,67.88499999999999,33.92363636363637,36.27333333333333,69.89,38.71142857142858,16694,15,14,4,11,6,1,7
934,934,16699,48.11267605633803,47.60208333333333,76.7625,54.2925925925926,48.32490566037736,25.2775,24.893870967741936,16699,71,72,24,27,53,8,31
935,935,16707,53.84720588235295,47.34765306122448,68.79731707317073,45.605,45.03413043478261,60.55,35.12185185185185,16707,68,98,41,46,46,6,27
936,936,16712,45.601470588235294,46.57154639175258,71.54424242424243,45.39551724137931,44.57966101694915,44.012,28.32230769230769,16712,102,97,33,58,59,10,39
937,937,16716,44.94545454545455,44.27133333333334,76.95,43.1,27.435,58.515,26.675,16716,11,15,4,12,4,2,4
938,938,16718,40.11878048780488,38.88073170731708,66.07125,44.97133333333333,40.293125,36.33,25.165714285714287,16718,41,41,8,15,32,6,21
939,939,16727,43.74614457831325,47.59703703703704,71.58730769230769,46.425714285714285,47.25673469387755,43.364,23.364571428571427,16727,83,81,26,49,49,5,35
940,940,16728,48.55942028985507,48.52742857142857,70.56205128205129,48.55337662337662,50.26740740740741,36.87111111111111,27.639777777777777,16728,138,140,39,77,108,9,45
941,941,16730,52.29404761904762,42.0427027027027,67.41090909090909,53.0492,43.162962962962965,33.57,32.26,16730,42,37,11,25,27,2,14
942,942,16738,46.2962,56.54421875,76.03208333333333,56.10777777777778,46.38730769230769,35.715999999999994,30.623478260869568,16738,50,64,24,36,26,5,23
943,943,16750,46.65615384615384,39.81840909090909,62.86615384615384,44.268,44.23344827586207,21.686666666666667,23.06230769230769,16750,39,44,13,25,29,3,13
944,944,16756,45.75396825396825,44.78548611111111,64.05625,48.38466666666667,40.00853658536585,60.80857142857143,25.835,16756,126,144,56,75,82,7,50
945,945,16763,55.9744,49.295,72.65583333333333,57.48642857142857,46.78454545454545,0.91,28.56,16763,25,30,12,14,22,1,6
946,946,16776,43.402142857142856,73.764,81.86,62.795,69.74666666666667,37.45,24.55625,16776,14,15,12,4,3,2,8
947,947,16778,58.063418803418806,51.35290909090909,72.2822,54.958125,48.23735294117647,59.120769230769234,39.440625,16778,117,110,50,64,68,13,32
948,948,16780,39.7033734939759,42.82785714285714,67.21560000000001,38.89475,44.931666666666665,38.512857142857136,23.435121951219514,16780,83,84,25,40,54,7,41
949,949,16781,46.83107954545455,47.32966480446928,69.72333333333333,51.01376344086021,45.19724137931035,49.16,22.96550724637681,16781,176,179,66,93,116,11,69
950,950,16784,50.45229166666667,45.71852631578948,74.89625,49.90156862745098,46.2572,65.926,29.03527777777778,16784,96,95,24,51,75,5,36
951,951,16787,45.645,45.71,72.18666666666667,43.35727272727273,51.958888888888886,33.99,25.914,16787,14,15,3,11,9,1,5
952,952,16789,50.48783333333333,49.44056603773585,69.96733333333333,52.854838709677416,54.12949999999999,43.066,26.413636363636364,16789,60,53,15,31,40,5,22
953,953,16795,52.244109589041095,57.343,74.66777777777777,57.76166666666667,47.90447368421053,54.196000000000005,34.60785714285714,16795,73,70,36,36,38,5,28
954,954,16799,54.49097222222222,42.95307017543859,68.01631578947368,43.54413793103448,44.00377049180328,57.948,30.660416666666663,16799,72,114,38,58,61,5,24
955,955,16803,53.02480769230769,42.293103448275865,60.07076923076923,52.2509756097561,45.549032258064514,14.523333333333332,37.795,16803,52,58,13,41,31,3,22
956,956,16810,50.82990990990991,53.90418181818182,72.55739130434782,51.15181818181818,54.18539682539682,54.63,27.22641025641025,16810,111,110,46,66,63,7,39
957,957,16815,46.07579439252336,47.91017241379311,69.53270270270271,48.24676923076923,47.262794117647054,51.73833333333334,26.694468085106383,16815,107,116,37,65,68,6,47
958,958,16816,54.08279569892473,50.05824324324324,62.79137931034483,54.94,54.11137931034483,61.71600000000001,27.67,16816,93,74,29,51,58,5,24
959,959,16817,48.77837837837838,53.104039408867,71.54717948717949,51.25874015748031,51.08176470588235,36.29454545454546,29.753698630136984,16817,222,203,78,127,136,11,73
960,960,16853,56.931621621621616,50.37347368421052,68.94628571428571,51.98622950819672,52.90183673469388,25.895,35.00727272727273,16853,74,95,35,61,49,2,22
961,961,16862,50.568666666666665,54.748000000000005,80.28599999999999,44.35,56.751,22.51,30.251666666666665,16862,15,10,5,3,10,1,6
962,962,16873,48.176703296703295,47.81525641025641,77.99434782608695,48.461875,49.67033333333333,66.03333333333333,23.29457142857143,16873,91,78,23,48,60,3,35
963,963,16874,68.13916666666667,66.25928571428571,77.35625,61.845,91.23,43.07333333333333,45.85,16874,12,14,8,8,4,3,3
964,964,16881,44.4622695035461,45.50221428571429,68.5124,51.659444444444446,41.07208791208791,34.00857142857143,24.897868852459016,16881,141,140,50,72,91,7,61
965,965,16885,43.28644444444445,51.72923076923077,72.00866666666667,47.16083333333333,56.77322580645161,49.69,17.83608695652174,16885,45,39,15,12,31,3,23
966,966,16886,50.311130434782605,52.49820754716981,72.83973684210525,53.427638888888886,51.976031746031744,50.73857142857143,26.98121951219512,16886,115,106,38,72,63,7,41
967,967,16887,49.50428571428572,61.732,80.96285714285715,67.64888888888889,40.678333333333335,9.4,31.665000000000003,16887,14,15,7,9,6,1,6
968,968,16888,54.21962962962963,46.50981818181818,67.91375,50.7153488372093,52.79307692307692,62.9125,29.7125,16888,54,55,16,43,26,4,20
969,969,16926,58.501666666666665,55.69151515151515,76.025,60.51461538461539,48.41272727272727,73.8,21.758000000000003,16926,24,33,12,13,22,5,5
970,970,16936,54.21677419354839,44.3024,67.52529411764706,48.50259259259259,53.87513513513513,56.03857142857142,30.55875,16936,62,50,17,27,37,7,24
971,971,16989,53.30366120218579,58.95947368421053,77.37092307692308,55.812317073170725,57.70258928571428,67.92,29.244307692307693,16989,183,152,65,82,112,11,65
972,972,17006,36.747,46.697538461538464,72.13318181818182,42.15435897435897,48.74121951219512,65.12,19.12245614035088,17006,100,65,22,39,41,6,57
973,973,17013,39.32185714285715,38.60371428571429,63.928636363636365,42.685625,34.46903225806452,29.10875,22.517419354838708,17013,70,70,22,48,31,8,31
974,974,17024,40.95146341463415,41.26075,61.944,39.91923076923077,41.42318181818182,8.43,27.138125,17024,41,40,15,26,22,2,16
975,975,17033,51.42466666666667,47.59818181818182,43.37,65.43666666666667,58.28000000000001,45.435,25.045,17033,15,11,4,9,5,2,6
976,976,17036,42.14362068965517,49.496545454545455,69.9895652173913,45.33921052631579,44.42249999999999,37.15,25.80208333333333,17036,58,55,23,38,24,4,24
977,977,17042,49.79449275362319,48.397,73.86999999999999,44.39609756097561,48.07333333333333,41.31,34.2848,17042,69,70,26,41,42,5,25
978,978,17048,40.95146341463415,41.26075,61.944,39.91923076923077,41.42318181818182,8.43,27.138125,17048,41,40,15,26,22,2,16
979,979,17049,49.9921875,47.568958333333335,72.47894736842105,46.47,38.6,60.08,21.25166666666667,17049,32,48,19,27,26,2,6
980,980,17051,46.03254237288136,44.30961538461538,65.654375,45.93971428571429,52.7584375,50.5175,19.63833333333333,17051,59,52,16,35,32,4,24
981,981,17061,50.14896551724138,42.25172413793104,67.1625,47.400666666666666,49.46136363636364,23.44333333333333,27.283,17061,29,29,8,15,22,3,10
982,982,17157,50.27546341463415,49.08529100529101,71.14171875,49.28709677419355,49.95286885245902,47.582307692307694,31.07183098591549,17157,205,189,64,124,122,13,71
983,983,17207,49.91227272727272,43.77108108108108,71.22083333333333,55.870000000000005,44.7390625,78.53,23.473333333333333,17207,44,37,12,17,32,2,18
984,984,17208,44.77571428571429,47.05888888888889,74.82642857142856,42.61137931034483,46.04210526315789,34.7475,23.13416666666667,17208,42,36,14,29,19,4,12
985,985,17209,46.19307692307692,52.50461538461538,65.85,48.14066666666667,40.914,69.89,51.6,17209,13,13,2,15,5,1,3
986,986,17221,54.723333333333336,39.525,57.746,50.7725,45.36714285714286,48.405,33.62,17221,15,14,5,8,7,4,5
987,987,17227,53.06101694915254,42.652788461538464,65.55029411764706,40.06811320754717,49.99553191489362,37.0775,28.6428,17227,59,104,34,53,47,4,25
988,988,17228,52.19707006369427,49.80745098039216,75.19909090909091,51.78243902439024,49.13365384615384,52.109,30.548813559322035,17228,157,153,55,82,104,10,59
989,989,17230,49.58448598130841,49.19548223350254,73.03881578947369,50.65537634408602,52.60338235294118,34.118125,26.00822222222222,17230,214,197,76,93,136,16,90
990,990,17232,44.60705882352941,44.722,67.37333333333333,55.9,49.94555555555556,36.14666666666667,23.71,17232,17,10,3,5,9,3,7
991,991,17233,50.90198113207547,46.19924731182795,69.16466666666666,45.85155555555556,52.161012658227854,45.134,30.18725,17233,106,93,30,45,79,5,40
992,992,17250,47.37558333333333,47.12911504424779,61.27142857142857,49.89619718309859,52.78430555555556,55.48333333333334,24.288979591836732,17250,120,113,35,71,72,6,49
993,993,17254,54.49110236220472,51.31201680672269,72.58543478260869,53.67142857142857,52.424418604651166,59.621,29.306341463414636,17254,127,119,46,63,86,10,41
994,994,17257,51.23344827586207,42.01652173913043,72.01666666666667,51.104375,54.55384615384616,33.776,27.025,17257,29,23,6,16,13,5,12
995,995,17258,43.13088607594937,49.37840206185567,71.75191780821918,45.58785046728972,42.073578947368425,46.50285714285714,25.877301587301588,17258,158,194,73,107,95,14,63
996,996,17265,42.84857142857143,48.29464285714285,65.76842105263158,44.12115384615384,46.24384615384615,34.08,18.76111111111111,17265,28,56,19,26,26,4,9
997,997,17266,46.2140625,46.59672727272728,67.09842105263158,43.98409090909091,48.53928571428572,28.74625,21.008,17266,32,55,19,22,28,8,10
998,998,17270,42.24903225806452,45.602916666666665,61.472,50.77875,44.05615384615385,54.47,18.52846153846154,17270,31,24,10,16,13,3,13
999,999,17273,50.33163934426229,48.38981308411215,75.398,51.4172,48.63626666666666,35.160000000000004,31.097619047619045,17273,122,107,30,75,75,7,42
1000,1000,17274,51.22754098360656,50.769400000000005,72.16954545454546,51.52107142857143,42.7528125,83.34400000000001,35.3425,17274,61,50,22,28,32,5,24
1001,1001,17278,49.84096153846154,47.9859649122807,67.6262962962963,45.10642857142857,50.78,53.49399999999999,20.33,17278,52,57,27,28,32,5,17
1002,1002,17291,43.74614457831325,47.59703703703704,71.58730769230769,46.425714285714285,47.25673469387755,43.364,23.364571428571427,17291,83,81,26,49,49,5,35
1003,1003,17294,52.8368,53.70231578947369,76.81870967741936,52.185,52.689,62.84,33.196969696969695,17294,100,95,31,48,80,3,33
1004,1004,17295,45.64283018867925,51.4240350877193,66.90633333333334,49.0158064516129,47.42857142857143,25.01,30.313333333333333,17295,53,57,30,31,21,4,24
1005,1005,17296,37.68446043165468,41.43466165413534,62.757714285714286,39.28158536585366,40.63939759036145,47.58444444444444,24.285873015873012,17296,139,133,35,82,83,9,63
1006,1006,17297,42.74647887323944,41.250579710144926,59.05,37.39710526315789,47.16418604651162,51.80800000000001,27.3125,17297,71,69,22,38,43,5,32
1007,1007,17301,50.32028571428572,53.8387431693989,74.24146666666667,56.838469387755104,52.48983193277311,39.81666666666667,28.348023255813956,17301,210,183,75,98,119,15,86
1008,1008,17314,48.33897959183674,54.70444444444445,76.01785714285714,53.021034482758616,52.09238095238096,56.498000000000005,22.48,17314,49,36,14,29,21,5,16
1009,1009,17318,50.99446280991735,47.0815,68.8978431372549,49.942151898734174,47.93775510204081,53.83818181818182,22.715,17318,121,160,51,79,98,11,42
1010,1010,17328,64.2351724137931,49.647777777777776,63.77272727272727,59.90611111111111,56.821875,80.235,27.63,17328,29,27,11,18,16,4,7
1011,1011,17337,51.02947368421052,43.780697674418604,74.44857142857143,43.575,44.2585,44.028,34.90555555555555,17337,38,43,14,24,20,5,18
1012,1012,17343,42.02017241379311,42.873333333333335,67.2888,37.31078947368421,43.09594594594594,35.856,26.007600000000004,17343,58,72,25,38,37,5,25
1013,1013,17362,44.38155555555556,46.6875,60.39,54.00607142857143,40.51571428571429,51.18666666666667,24.57,17362,45,40,15,28,21,3,18
1014,1014,17383,51.5469696969697,54.205333333333336,74.843125,55.34783783783784,50.87676470588235,52.88999999999999,30.546875,17383,66,75,32,37,34,6,32
1015,1015,17386,47.02583333333334,24.613529411764706,6.62,34.624545454545455,35.095,45.45,13.02,17386,12,17,1,11,14,2,1
1016,1016,17388,44.9237962962963,45.34896396396396,66.89423076923077,45.83376068376069,46.58822695035461,23.445625,26.12372093023256,17388,216,222,78,117,141,16,86
1017,1017,17389,44.32719512195122,46.95554455445545,67.03279069767441,41.27555555555556,45.20862068965517,69.122,20.931875,17389,82,101,43,45,58,5,32
1018,1018,17390,40.87432432432432,52.38,69.435,48.02871794871795,50.248333333333335,36.1725,24.364473684210527,17390,74,67,30,39,30,4,38
1019,1019,17392,40.16068493150685,42.81015151515151,64.3146153846154,38.81622222222222,45.86352941176471,36.24,21.13233333333333,17392,73,66,26,45,34,4,30
1020,1020,17411,50.96995633187773,50.981184834123226,75.48072289156626,53.8254128440367,47.49027777777778,47.96470588235294,30.382528735632185,17411,229,211,83,109,144,17,87
1021,1021,17447,51.759340659340666,55.19294117647059,74.036875,48.3975,52.38181818181818,54.21875,25.791363636363634,17447,91,102,48,60,55,8,22
1022,1022,17450,53.803209876543214,55.2132183908046,80.478,48.339629629629634,55.76106382978723,67.0,30.206071428571427,17450,81,87,35,54,47,4,28
1023,1023,17451,55.89684782608696,56.5427619047619,76.74681818181818,50.207166666666666,58.97910714285714,67.964,32.73625,17451,92,105,44,60,56,5,32
1024,1024,17453,55.56848837209303,54.808516129032256,72.92984615384614,48.9859090909091,53.43707317073171,45.015,30.78333333333333,17453,86,155,65,66,82,4,24
1025,1025,17490,59.20643617021276,50.95769841269841,71.44714285714285,58.49424242424242,57.90920634920635,65.73705882352941,31.711785714285718,17490,188,126,49,66,126,17,56
1026,1026,17493,55.52125,53.8531012658228,78.40965517241379,54.37384615384616,54.09529411764706,57.35357142857144,33.14383333333333,17493,184,158,58,91,119,14,60
1027,1027,17494,64.32133333333334,34.973571428571425,55.215,48.27307692307692,61.162,28.55,23.875,17494,15,14,2,13,10,2,2
1028,1028,17497,50.76098765432099,47.50568965517241,62.844545454545454,51.1278947368421,53.33636363636363,47.642,31.884,17497,81,58,22,38,44,5,30
1029,1029,17498,51.257283950617285,51.01016393442623,69.53,51.49958333333333,60.1727027027027,44.04666666666666,28.022666666666662,17498,81,61,21,48,37,6,30
1030,1030,17499,41.01055555555556,47.14183486238532,67.49457142857143,41.66355263157895,51.98333333333333,64.795,23.815263157894737,17499,162,109,35,76,78,6,76
1031,1031,17503,50.29229508196721,47.07865384615385,74.307,51.506800000000005,49.13,47.79666666666666,23.27217391304348,17503,61,52,20,25,42,3,23
1032,1032,17507,40.16068493150685,42.81015151515151,64.3146153846154,38.81622222222222,45.86352941176471,36.24,21.13233333333333,17507,73,66,26,45,34,4,30
1033,1033,17508,37.948125,50.539,71.71000000000001,51.32,33.105000000000004,41.76,25.58857142857143,17508,16,10,2,12,4,1,7
1034,1034,17509,49.05906976744186,49.31611650485437,73.94954022988506,48.599702970297024,48.64,45.02130434782609,25.64914634146341,17509,215,206,87,101,128,23,82
1035,1035,17539,64.33,48.57827586206896,76.757,47.382777777777775,51.95055555555555,70.96333333333332,55.19375,17539,28,29,10,18,18,3,8
1036,1036,17544,69.47176470588235,73.78750000000001,88.53857142857143,67.94,76.10272727272728,98.67,39.85666666666666,17544,17,12,7,4,11,1,6
1037,1037,17545,66.244,56.81857142857143,74.93625,39.353750000000005,59.61857142857143,91.375,68.68,17545,15,14,8,8,7,2,4
1038,1038,17568,51.83758620689655,47.77206896551724,58.1375,60.434000000000005,43.86888888888889,88.18333333333334,27.268181818181816,17568,29,29,16,10,18,3,11
1039,1039,17584,54.45125,55.667222222222215,81.55523809523808,51.697073170731706,58.88045454545455,76.354,25.996190476190478,17584,56,54,21,41,22,5,21
1040,1040,17594,42.64107692307692,42.42246575342466,65.46227272727273,40.53333333333334,41.53489361702128,50.51666666666667,25.92708333333333,17594,65,73,22,42,47,3,24
1041,1041,17607,40.74418604651163,51.419487179487184,73.02428571428571,46.23500000000001,46.494375,23.805,30.89125,17607,43,39,14,26,16,2,24
1042,1042,17640,49.44647058823529,52.10033333333333,73.53342105263158,50.40375,49.316153846153846,64.44333333333333,26.25027027027027,17640,102,90,38,56,52,9,37
1043,1043,17643,57.24761904761905,38.92625,72.295,52.34090909090909,52.405,64.33666666666667,36.204,17643,21,8,2,11,8,3,5
1044,1044,17655,55.57785714285714,46.45378048780488,72.72967741935483,46.79266666666667,54.62509090909091,48.59777777777778,25.98846153846154,17655,84,82,31,45,55,9,26
1045,1045,17656,51.9062962962963,50.42444444444445,79.31666666666666,47.57210526315789,49.91466666666667,63.36,29.974444444444444,17656,27,27,9,19,15,2,9
1046,1046,17657,41.47883720930233,39.95973684210527,62.48333333333333,48.37421052631579,40.76962962962963,38.874,18.77777777777778,17657,43,38,12,19,27,5,18
1047,1047,17659,39.131764705882354,30.65083333333333,68.75,44.01875,33.625,20.43,25.397,17659,17,12,2,8,8,1,10
1048,1048,17662,55.63428571428572,54.1109090909091,86.79666666666667,48.28375,67.62166666666667,69.89,35.97428571428571,17662,14,11,3,8,6,1,7
1049,1049,17663,53.43388888888889,49.54844827586207,76.57727272727273,48.41103448275862,55.47777777777778,30.26666666666667,26.482727272727274,17663,54,58,22,29,36,3,22
1050,1050,17673,35.1148717948718,39.61022727272727,67.99583333333334,36.13965517241379,34.244814814814816,21.625,21.574615384615388,17673,39,44,12,29,27,2,13
1051,1051,17674,47.6524,42.67095238095238,67.12466666666667,44.24842105263158,42.39152173913043,38.19,28.90909090909091,17674,50,63,15,38,46,3,11
1052,1052,17677,40.64328358208955,41.86893333333333,72.49181818181818,35.828,40.56659574468085,23.61,29.805882352941172,17677,67,75,22,35,47,4,34
1053,1053,17683,48.71098591549296,45.1543661971831,60.22115384615385,47.89063829787234,52.61918918918919,32.11,27.421111111111117,17683,71,71,26,47,37,5,27
1054,1054,17685,44.16291666666667,43.310344827586206,57.36375,53.66888888888889,44.1135,50.445,24.2345,17685,48,29,8,27,20,2,20
1055,1055,17686,45.98124031007752,41.6423595505618,56.16375,50.48735294117647,45.38447761194031,49.29333333333333,28.6822641509434,17686,129,89,24,68,67,6,53
1056,1056,17692,44.034827586206895,47.77448275862069,63.479,50.635000000000005,55.651428571428575,12.78,17.16,17692,29,29,10,20,14,1,13
1057,1057,17695,52.939375000000005,43.614113475177305,67.1222033898305,35.46,39.34025641025641,50.726,29.16647058823529,17695,48,141,59,69,39,5,17
1058,1058,17712,49.09574468085106,49.68896103896104,75.30826086956522,50.88741379310345,50.54673076923076,32.57333333333333,29.175625,17712,94,77,23,58,52,6,32
1059,1059,17724,47.4148275862069,59.65357142857143,81.88461538461539,54.47833333333333,52.23384615384615,49.42,20.212727272727275,17724,29,28,13,18,13,2,11
1060,1060,17728,51.44636363636364,51.116891891891896,69.78466666666667,56.47970588235294,53.94818181818182,36.74625,29.57028571428572,17728,88,74,30,34,55,8,35
1061,1061,17730,42.420701754385966,42.980136986301375,70.39359999999999,41.19088235294117,43.27594594594595,23.8475,23.200384615384618,17730,57,73,25,34,37,8,26
1062,1062,17734,47.28869565217392,36.51515151515152,67.73571428571428,45.629333333333335,38.15652173913043,32.434000000000005,15.713333333333331,17734,23,33,7,15,23,5,6
1063,1063,17735,50.79827586206897,51.92980392156863,79.33696969696969,51.76366197183098,50.42514285714286,57.970000000000006,25.96081081081081,17735,116,102,33,71,70,7,37
