,PID,średnia_na_rozgrywce,średnia_na_obronie,Kokosy_na_Obronie,częściówka,końcówka,szlemik,Wpadka
379,08379,51.606153846153845,60.915,82.39285714285714,52.23333333333333,46.34111111111111,99.99,39.718333333333334
380,08389,50.317966101694914,54.214259259259265,73.25777777777778,53.8130303030303,46.96888888888889,47.43,33.078
381,08403,50.34103448275862,40.9202,65.90666666666667,47.79548387096774,45.99896551724138,36.03,31.1525
382,08416,44.60705882352941,44.722,67.37333333333333,55.9,49.94555555555556,36.14666666666667,23.71
383,08428,55.286125000000006,49.740508474576274,67.29807692307692,54.35805555555556,63.20790697674419,42.31166666666666,24.25464285714286
384,08532,43.3175,56.34777777777778,56.23666666666666,55.47,70.51333333333334,41.76,11.238333333333335
385,08539,47.83423529411765,51.45735849056604,68.03634146341463,49.93581818181818,48.284642857142856,53.55142857142857,28.3009375
386,08541,57.64642857142857,47.000457142857144,66.69810126582279,37.58406779661017,42.062,20.572857142857142,40.990833333333335
387,08543,48.42390977443609,45.45,67.08676470588235,49.79753086419753,49.790897435897435,28.214285714285715,28.276226415094342
388,08555,43.3335294117647,52.69916666666666,69.36222222222221,66.810625,39.95461538461538,43.905,24.315
389,08579,46.861456310679614,49.63153846153846,75.15027777777777,50.833181818181814,45.78805970149254,54.81,24.812558139534886
390,08602,41.22,44.546907216494844,64.7268,46.16034482758621,44.58096774193548,37.44285714285714,21.91894736842105
391,08808,40.15946564885496,41.89263157894737,65.68745098039216,41.8239705882353,41.29804347826087,30.724,21.416451612903224
392,08819,58.219574468085106,45.50666666666667,65.87666666666667,58.02193548387097,50.944799999999994,54.326,24.011000000000003
393,08821,54.208214285714284,48.94185185185185,66.33454545454546,51.02136363636364,43.91166666666667,45.78333333333334,46.11714285714286
394,08833,54.0472340425532,55.78710526315789,72.01,58.432105263157894,58.260999999999996,60.965,26.82294117647059
395,08851,45.332190476190476,42.86154761904762,68.8392,42.64705882352941,47.64238095238095,43.83777777777778,26.055121951219512
396,08880,40.01555555555555,33.339999999999996,60.99,46.31307692307693,28.101428571428574,14.030000000000001,25.016
397,08944,52.02414634146342,45.86790697674419,65.725,46.5865625,48.26958333333334,38.5125,38.187
398,08951,51.85246753246753,47.5646875,70.75791666666667,47.254888888888885,53.4585,58.8075,25.138333333333332
399,08987,51.69799065420561,51.25073170731708,77.40321428571428,50.779117647058825,51.88546875,66.30625,29.634210526315787
400,08990,55.12829787234043,51.245135135135136,70.26307692307692,54.12558823529412,62.608333333333334,61.666666666666664,26.341250000000002
401,09001,52.401512195121946,53.59977064220183,77.62346153846154,51.03119266055045,52.34904761904762,63.235238095238095,26.276176470588236
402,09042,54.57362500000001,53.55582352941176,72.05507042253521,53.86086021505377,54.10755102040816,57.13666666666666,30.770000000000003
403,09082,54.244166666666665,42.392307692307696,69.81,37.00714285714286,52.65684210526316,44.28,28.105
404,09115,48.82085714285714,47.551086956521736,65.39538461538461,58.60111111111111,41.23407407407407,49.470000000000006,33.219375
405,09122,52.79195804195804,52.983555555555554,72.3156862745098,53.773375,54.300224719101124,49.14625,29.7234
406,09170,46.58453488372093,48.45907975460123,71.1424074074074,47.23633333333334,48.15632478632479,51.226,26.1228125
407,09179,52.6866091954023,46.52505376344086,75.28274193548387,50.8975,48.5854074074074,37.00588235294118,27.259354838709676
408,09184,53.30108108108109,54.0815625,76.21625,54.81951219512195,56.850833333333334,49.37833333333333,15.978947368421052
409,09194,51.48463414634146,50.9752380952381,71.645,58.01464285714286,44.465500000000006,53.4775,25.192
410,09197,46.15219512195122,53.461951219512194,73.5506896551724,51.30833333333334,48.22320754716981,63.01285714285715,21.321111111111108
411,09200,50.860243902439024,52.357000000000006,66.5957142857143,59.06809523809524,49.97551724137931,35.21333333333333,32.275
412,09204,47.323,49.79513513513514,71.29875,50.905116279069766,40.80189189189189,33.74,23.307894736842105
413,09231,53.31275362318841,52.516571428571424,71.97285714285715,45.76403846153846,52.18973684210526,47.75333333333333,29.953636363636363
414,09242,62.70916666666667,61.491764705882346,79.33333333333333,49.369,65.86999999999999,79.57,38.46333333333333
415,09267,43.251999999999995,38.85636363636364,60.93000000000001,57.56666666666666,38.315555555555555,46.71,32.916000000000004
416,09278,44.32363636363636,54.17333333333333,78.282,45.05571428571428,62.17454545454545,22.51,9.89
417,09283,54.01433333333333,65.8648,81.03923076923077,55.7204761904762,60.01499999999999,81.27000000000001,22.955714285714286
418,09287,51.99,55.96,67.50333333333333,50.80533333333334,52.238,58.24,42.35
419,09288,49.998130081300815,45.70540983606557,67.65581395348836,51.83085714285714,49.63324324324324,32.243,24.857916666666668
420,09291,46.42979591836735,48.893157894736845,65.91823529411764,55.07,46.2552380952381,30.884999999999998,28.590434782608696
421,09311,39.85283687943262,45.23846666666667,71.83173913043478,42.699374999999996,43.85081395348837,25.028750000000002,24.132535211267605
422,09345,54.87,38.388571428571424,75.4125,38.395,44.71857142857142,32.18,28.75
423,09356,48.81505617977528,52.17662162162162,73.95366666666668,57.0425,48.54326530612245,56.16333333333333,19.13032258064516
424,09365,42.86638297872341,47.72475,69.24625,47.068275862068965,49.392222222222216,16.796666666666667,24.34952380952381
425,09384,38.229032258064514,40.14302083333333,74.11454545454545,38.30186440677966,44.483623188405794,40.29333333333333,21.76046875
426,09385,54.807567567567574,60.96130434782608,78.7785,59.362857142857145,50.301,2.07,41.87714285714286
427,09389,47.988771929824566,45.88364341085271,68.04260869565218,44.40851851851852,44.97696202531645,51.952,26.55375
428,09427,52.07875,56.60166666666667,75.13727272727273,62.582307692307694,60.29866666666667,60.965,23.898000000000003
429,09446,57.42166666666666,49.34825396825397,76.3195652173913,51.95261904761905,56.755,52.43714285714286,26.436666666666664
430,09455,43.33460732984293,49.126193181818174,72.34859649122807,50.294736842105266,48.05660869565217,55.38466666666667,19.576117647058823
431,09460,52.76807228915663,53.41349397590361,72.58911764705883,51.925,53.2966037735849,68.23333333333333,28.490344827586206
432,09461,50.73482269503546,53.37577464788732,73.39881355932204,49.24037974683544,50.931976744186045,66.796,29.884489795918366
433,09462,49.97865384615385,53.31869281045752,73.91548387096775,49.30127906976744,52.019247311827954,66.796,28.034655172413792
434,09506,54.53000000000001,41.07,84.67,49.580000000000005,59.2575,84.53,33.63857142857143
435,09534,42.787142857142854,47.27,61.785,50.96,50.294,46.620000000000005,19.849999999999998
436,09569,40.90827586206896,47.390392156862745,66.280625,55.00243243243243,35.906666666666666,33.19,22.488695652173913
437,09587,49.08581967213115,49.946756756756756,70.90666666666667,47.72712121212122,49.86114942528736,26.258333333333336,29.033921568627452
438,09588,48.9675,50.07626865671642,71.548,46.66637931034483,49.801645569620256,26.258333333333336,28.75090909090909
439,09599,47.00710982658959,47.30251497005988,73.25304347826086,53.07771739130435,45.10184210526315,39.343333333333334,28.48986842105263
440,09616,55.263225806451615,53.86235294117647,77.72958333333334,56.36,42.144090909090906,55.629999999999995,28.720769230769232
441,09631,49.430571428571426,58.29377777777778,73.8342105263158,49.653999999999996,56.23476190476191,96.22,30.852857142857143
442,09652,45.121538461538464,56.44430555555555,69.36527777777778,53.6178947368421,52.028125,66.005,19.753333333333334
443,09654,50.80803921568628,43.71216666666667,72.89461538461538,51.76853658536586,41.84642857142857,41.76,24.606428571428573
444,09675,60.52928571428571,37.09285714285714,59.016,56.52,48.25785714285714,91.67,19.5675
445,09679,58.516666666666666,52.52491620111732,69.29565217391304,40.95111111111111,35.90875,46.572500000000005,17.6275
446,09704,35.718823529411765,40.778888888888886,86.03999999999999,34.065999999999995,46.565,22.51,17.9575
447,09710,49.252227979274615,50.29070707070707,73.22070422535211,50.784086021505374,49.689076923076925,37.728571428571435,30.769518072289156
448,09735,58.910666666666664,48.815875,67.38757575757576,45.252916666666664,48.08025,31.63,34.77777777777778
449,09771,53.24285714285714,62.705,91.185,61.339999999999996,60.19,94.83,27.696666666666665
450,09773,52.51095238095238,43.605294117647055,55.415,47.04444444444445,46.121111111111105,46.94,29.894
451,09872,57.33111111111111,35.264117647058825,64.458,26.317777777777778,42.35625,79.57,45.96666666666667
452,09929,47.165,49.05,72.074,50.25142857142857,47.49571428571429,71.45,25.59875
453,10019,52.910000000000004,30.508666666666667,54.735,30.860000000000003,44.20272727272727,57.4,21.860000000000003
454,10020,43.04057142857143,43.5703125,66.97999999999999,43.791250000000005,38.66422222222222,80.67333333333333,26.448
455,10067,29.108235294117645,34.57375,50.21,48.06444444444444,38.11666666666667,25.663333333333338,5.88625
456,10096,53.807391304347824,58.21021739130435,75.57454545454546,55.12814814814815,57.88275,60.86000000000001,27.940499999999997
457,10098,50.49361842105263,47.15190751445087,67.5303125,49.36617021276596,47.78686046511628,45.35764705882353,31.08125
458,10107,50.308928571428574,43.31310344827586,71.57166666666667,46.67285714285714,48.903076923076924,52.60666666666666,19.072499999999998
459,10136,51.43515789473685,49.03564102564102,73.47758620689655,52.07137254901961,50.594166666666666,46.52727272727273,28.950294117647058
460,10143,57.86375,45.646,87.04,48.16625,57.24363636363637,15.47,30.22666666666667
461,10157,48.20101449275362,49.10176470588235,67.85538461538462,52.239583333333336,44.07684210526316,39.465,26.679523809523808
462,10158,48.59872727272727,47.58965517241379,66.66304347826087,48.59125,47.42382352941177,32.422000000000004,30.023157894736844
463,10164,50.88082191780822,45.55446153846154,66.2485,46.72244897959184,53.2851282051282,35.094,32.2952
464,10183,52.383199999999995,48.255,80.01375,47.05888888888889,49.77111111111111,32.51,34.87714285714286
465,10222,51.22852760736196,51.34542168674699,72.5582258064516,49.32223300970873,50.92240384615385,62.28555555555555,28.20176470588235
466,10224,53.607000000000006,49.84625,69.85,53.116,53.20181818181818,22.51,36.18
467,10225,54.32257894736843,51.28876404494382,67.78457142857143,52.236484375,52.64617647058824,56.70846153846154,34.770545454545456
468,10235,57.80531914893617,51.178688524590164,70.27964285714286,54.82121212121212,49.926399999999994,39.034285714285716,36.028
469,10239,48.17186440677966,46.362692307692306,70.16,52.91368421052632,46.93444444444445,28.084000000000003,20.456
470,10301,47.726867469879515,48.432711864406784,70.37857142857143,50.86731707317073,48.96512195121951,60.7775,28.70485714285714
471,10315,40.479951219512195,44.99015706806283,69.67916666666666,42.70703703703703,44.03991150442478,58.03,21.789591836734694
472,10318,44.34704545454545,48.87743119266055,72.964,41.72692307692308,45.0446551724138,61.595,24.68
473,10324,58.31333333333333,60.30411764705883,75.50999999999999,60.28666666666667,56.833333333333336,64.345,29.735
474,10340,58.97867132867133,51.712883435582825,73.66720588235295,49.308586956521744,50.648229166666674,66.07785714285714,42.50194444444444
475,10344,58.60136363636364,51.23533333333333,63.918,52.21058823529412,54.29307692307692,30.42,42.658
476,10350,43.97806451612903,49.45209677419355,75.377,46.48543859649123,45.96380952380953,51.82899999999999,24.324680851063828
477,10354,49.30464968152866,50.69378571428572,72.09,49.822087912087916,47.36546511627907,50.55428571428571,28.44903846153846
478,10356,41.391666666666666,51.83771929824562,71.83130434782609,43.840384615384615,46.042857142857144,22.51,25.945
479,10385,51.21607142857143,50.35221428571429,72.32520000000001,50.861466666666665,49.17663043478261,61.30333333333333,28.018541666666664
480,10402,57.891981981981985,54.634433962264154,75.48048780487804,55.99859649122807,58.130731707317075,16.865,33.22606060606061
481,10413,45.28936842105263,50.769999999999996,74.78833333333334,50.7496,48.17706896551724,40.6225,22.75277777777778
482,10425,44.9,35.43,52.98333333333334,41.902307692307694,45.951,40.115,19.476666666666667
483,10426,56.9477205882353,54.72423728813559,79.02787234042553,56.53118421052631,57.37357142857143,56.275000000000006,26.678837209302326
484,10434,55.381764705882354,61.614736842105266,81.28142857142858,57.71083333333333,68.45700000000001,32.45666666666667,29.604545454545452
485,10437,51.303125,48.21434782608696,71.425,43.81333333333333,61.836842105263166,49.5,19.726666666666667
486,10439,50.32060606060606,43.6304,74.19416666666667,40.791714285714285,37.0625,30.174,32.30166666666667
487,10443,53.007426470588236,47.901315789473685,72.20297297297297,53.821304347826086,50.70840909090909,59.56,29.297600000000003
488,10447,54.47428571428571,48.01496732026144,73.92804347826088,53.53855421686747,50.687254901960785,54.01571428571429,28.787272727272725
489,10455,49.83402173913044,53.26077669902912,72.11135135135135,52.59905660377358,47.314492753623185,76.14333333333333,33.987575757575755
490,10456,49.92508333333333,50.86849206349206,69.62836734693877,51.676875,47.670476190476194,69.25444444444445,26.343
491,10457,48.83611111111111,46.63768,70.76826086956522,46.459310344827585,42.654057971014495,55.14,26.19794117647059
492,10465,55.47428571428571,47.468474576271184,69.99869565217391,45.672,55.619677419354836,32.462857142857146,29.911666666666665
493,10483,49.63384615384616,57.090714285714284,80.34454545454545,52.12736842105264,53.41,57.07333333333333,25.607999999999997
494,10503,51.18655,49.42131455399061,73.20215189873419,50.37478632478633,48.01575539568345,38.33133333333333,29.175714285714285
495,10504,47.165,49.05,72.074,50.25142857142857,47.49571428571429,71.45,25.59875
496,10559,49.688235294117646,61.13666666666666,76.33142857142856,56.8525,53.83857142857143,74.555,32.29222222222222
497,10576,52.104375000000005,50.73298850574712,74.12538461538462,52.17888888888889,49.29136363636364,63.50111111111111,25.0904
498,10577,43.673625,42.75148936170213,65.97035714285714,41.15054545454546,45.16163636363636,36.785,24.0953125
499,10651,45.757696629213484,49.06884353741496,74.52408163265306,51.86893333333333,49.13245454545454,53.54083333333333,22.393417721518986
500,10711,48.52483870967742,45.318000000000005,77.48,54.565555555555555,43.97941176470588,15.790000000000001,27.787499999999998
501,10713,54.939677419354844,57.34434782608696,80.66230769230768,55.76461538461539,61.70461538461538,4.42,31.565714285714286
502,10719,56.1803488372093,54.87907894736843,69.945,50.63903846153846,60.333111111111116,74.35000000000001,27.98318181818182
503,10720,40.292857142857144,40.22893617021277,62.968333333333334,44.12583333333333,32.47392857142857,61.79,26.115333333333336
504,10724,45.58864864864865,46.013023255813955,65.191875,45.32739130434783,44.26571428571429,43.830000000000005,27.655714285714286
505,10790,58.39933333333333,49.99186046511628,70.61,54.345333333333336,38.0375,47.364999999999995,28.0
506,10798,49.598333333333336,52.03569230769231,71.38041666666668,53.80774193548387,42.87166666666667,57.42666666666667,28.355384615384615
507,10799,57.42290322580645,55.276274509803926,71.6164,58.86285714285714,47.89233333333333,71.312,29.39363636363636
508,10821,57.11387096774193,55.626296296296296,68.43857142857142,57.04958333333334,50.26153846153846,89.17,33.75666666666667
509,10833,39.416000000000004,53.984375,71.53555555555555,37.91375,39.265,47.195,19.776666666666667
510,10862,58.29818181818182,55.716,81.66333333333334,60.90714285714286,41.355555555555554,61.575,32.67
511,10875,56.952183406113534,52.643786982248514,73.41771428571428,54.42659090909091,57.336301369863016,64.3955,31.771081081081082
512,10893,34.52142857142857,42.684,61.366666666666674,50.986666666666665,42.444,0.0,9.356666666666667
513,10896,46.583492063492066,45.42727272727273,68.9676,44.59135802469136,43.48613636363636,50.01142857142857,26.24372093023256
514,10897,50.83288043478261,55.16867403314917,73.84014084507042,56.054408602150545,51.83541666666667,51.21076923076923,29.368823529411763
515,10899,55.817981651376144,55.94886363636363,72.54030303030302,59.06153846153846,55.936081081081085,63.19,32.006875
516,10913,45.063986486486485,43.86880597014925,64.90761904761905,42.53922222222222,47.227065217391306,37.5025,27.747037037037035
517,10986,59.09888888888889,48.68833333333333,78.02714285714286,50.353913043478265,54.88407407407408,43.95111111111111,41.17214285714285
518,10988,49.15379310344828,60.85541666666666,77.425,44.43730769230769,67.83428571428571,44.20666666666667,29.057199999999998
519,10999,46.57028571428572,46.54382352941177,71.32111111111111,53.27153846153846,40.31315789473685,28.7175,25.829
520,11089,48.687916666666666,58.177,79.524375,53.420625,50.63375,29.99,26.514545454545456
521,11095,46.17037735849056,46.63174603174603,75.95809523809524,34.211470588235294,46.58684210526316,48.53857142857142,32.278124999999996
522,11157,52.026756756756754,47.1946,76.55933333333333,42.86333333333333,44.864615384615384,62.455,37.7325
523,11172,52.683461538461536,44.01537037037037,71.83588235294118,44.3759375,40.548500000000004,24.715,27.21777777777778
524,11187,38.53875,48.72463343108504,67.19828220858895,36.124859813084115,30.555384615384618,24.226,18.075
525,11193,45.604565217391304,53.317567567567565,70.86153846153846,55.97714285714286,46.410333333333334,50.998000000000005,23.324285714285715
526,11195,54.23885714285714,49.20253521126761,70.20322580645161,46.47114285714286,55.948367346938774,38.294,26.39857142857143
527,11208,50.49045454545455,45.35367647058824,64.02333333333334,46.432249999999996,50.633599999999994,32.669999999999995,29.247500000000002
528,11219,47.1197619047619,44.32952380952381,81.67,46.917692307692306,42.47911764705882,63.894999999999996,24.146153846153844
529,11235,50.89664285714286,49.50975155279503,72.43057971014493,48.31371428571428,46.86901098901099,57.291666666666664,29.90423728813559
530,11244,56.42076923076923,55.65,83.518,53.151250000000005,53.55,64.055,21.30333333333333
531,11291,51.653636363636366,49.916111111111114,63.57333333333333,43.212857142857146,53.3125,23.55,39.47666666666667
532,11331,64.37347826086956,50.98761904761905,65.84731707317073,45.99666666666666,45.793703703703706,78.99,37.8775
533,11371,58.738,45.8239393939394,67.14833333333333,44.04933333333334,50.39578947368421,79.57,30.55666666666667
534,11400,60.559000000000005,64.159375,77.53,55.01,62.5,58.053333333333335,31.476666666666663
535,11401,50.905527950310564,58.83689024390244,75.68126582278481,50.904659090909085,54.62273684210526,71.11222222222221,28.841481481481484
536,11435,46.09823529411764,44.8508,63.1209375,39.771470588235296,48.608333333333334,51.59400000000001,27.562333333333335
537,11447,54.25142857142857,51.73719457013575,69.71777777777778,49.5703738317757,53.308584070796456,66.99722222222222,28.360151515151514
538,11451,55.17111111111111,49.51323076923077,75.76181818181819,50.96416666666667,44.400571428571425,35.71666666666666,38.458571428571425
539,11459,46.565999999999995,51.12957446808511,67.04291666666667,39.37863636363637,52.96666666666667,43.905,28.757333333333335
540,11490,42.389782608695654,49.335,75.87928571428571,51.63428571428572,44.7171875,48.666666666666664,24.399565217391306
541,11493,53.79657303370786,54.207,77.79554054054054,53.16298850574713,53.59307692307693,57.75777777777778,26.46725806451613
542,11503,49.61469827586207,48.017005076142134,68.48411764705882,50.52735537190083,52.89125874125874,35.89636363636364,26.05720930232558
543,11505,61.27166666666667,53.46066666666666,78.26166666666667,50.96857142857142,54.715,50.68,3.56
544,11506,63.93066666666667,53.96928571428571,82.9042857142857,34.92125,66.77555555555556,0.14,63.427499999999995
545,11519,59.858125,50.417692307692306,69.4042857142857,55.24875,53.385,79.57,35.738
546,11533,45.522,46.45829411764706,63.3087012987013,35.812318840579714,36.32108108108108,35.414,24.169999999999998
547,11534,52.72208333333333,48.657243243243244,68.50107142857144,46.23833333333334,43.534333333333336,54.8425,27.28060606060606
548,11562,43.96907894736842,48.06766666666667,70.42699999999999,53.547714285714285,46.467948717948715,55.02,22.239722222222223
549,11563,47.20086956521739,48.656388888888884,75.828,47.94647058823529,35.77764705882353,33.26333333333333,25.247142857142855
550,11572,54.985600000000005,49.1428125,67.93730769230768,49.87935483870968,49.833684210526314,52.84,31.783333333333335
551,11577,47.12027027027027,46.68116279069768,72.5276923076923,55.270500000000006,40.89740740740741,44.405,26.28875
552,11582,44.9075,50.11774193548387,67.61296296296297,44.61666666666667,48.22375,67.4325,19.683684210526316
553,11586,34.431666666666665,43.36928571428571,68.03333333333333,46.769999999999996,28.606,46.833333333333336,22.65142857142857
554,11588,52.41578125,50.49183333333333,70.97534883720931,48.128846153846155,51.02530864197531,73.83166666666666,27.741764705882353
555,11593,39.131764705882354,30.650833333333335,68.75,44.01875,33.625,20.43,25.397
556,11594,54.79787564766839,48.952638036809816,67.56706896551724,52.072072072072075,55.510400000000004,55.35833333333333,25.0656
557,11595,56.360240963855425,51.53502040816326,72.80279569892473,55.91021739130434,52.71544378698225,60.6578947368421,28.16133333333333
558,11615,53.01499999999999,47.510000000000005,67.1625,41.14222222222222,49.666000000000004,33.47,6.14
559,11624,48.41224489795918,48.74571428571429,69.94166666666666,45.74258064516129,43.93192307692308,60.343999999999994,29.546842105263156
560,11658,47.56172413793103,41.22586206896552,66.13076923076923,36.41909090909091,38.2855,58.24,37.73692307692308
561,11700,56.11054545454545,49.72954545454545,69.41811320754717,39.15122448979592,52.653571428571425,43.3225,33.765882352941176
562,11710,37.46714285714285,52.51349206349206,69.83076923076922,43.52921568627451,36.791333333333334,64.975,11.272
563,11726,54.526835443037974,42.79690476190476,63.505517241379316,46.53355555555556,48.009672131147546,70.452,29.82782608695652
564,11747,54.75,43.838,67.9575,57.33941176470588,52.53611111111111,66.01,30.51214285714286
565,11748,42.9685,46.196666666666665,64.08333333333333,38.098571428571425,54.914,60.06,25.875
566,11758,54.89925,57.55104838709677,78.50981818181818,56.457121212121216,55.765352112676055,51.58888888888889,29.218372093023252
567,11761,32.50266666666667,48.057272727272725,80.0575,45.0175,29.56833333333333,35.72,26.701999999999998
568,11785,48.764761904761905,43.74978723404255,73.21176470588235,49.596923076923076,47.55114285714286,46.71,28.493548387096773
569,11787,57.98407142857143,52.943333333333335,70.37,51.37441558441559,56.475060240963856,79.526,34.49155555555556
570,11810,48.03857142857142,47.68509493670886,65.50401408450703,36.65801801801802,33.562333333333335,14.023,30.92142857142857
571,11824,58.57521739130435,59.72552631578948,71.98058823529412,54.316923076923075,70.0384,79.57,33.172666666666665
572,11851,49.262,42.8509649122807,60.20471698113207,38.617954545454545,27.511304347826087,30.636000000000003,31.47
573,11899,54.676590038314174,59.86810344827586,79.48533333333333,56.92700854700855,57.243605442176865,65.6590909090909,32.29666666666667
574,11900,57.90538461538461,44.243125,50.93555555555556,47.35888888888889,52.05833333333334,93.88499999999999,25.296666666666667
575,11940,51.372173913043476,53.99741116751269,75.64733333333334,55.056481481481484,49.044754098360656,60.63857142857143,26.418064516129032
576,12000,58.6104,57.40490797546012,76.74873015873015,56.756055045871555,58.65675925925926,57.01454545454545,34.68404255319149
577,12001,52.50533333333333,52.15,63.025,53.2375,59.218333333333334,92.33,21.908
578,12002,50.755696202531645,46.24764705882353,68.61399999999999,48.190659340659344,51.3145871559633,51.83444444444444,23.450769230769232
579,12094,57.42166666666666,49.34825396825397,76.3195652173913,51.95261904761905,56.755,52.43714285714286,26.436666666666664
580,12203,49.17238372093023,47.63229411764706,73.50224489795919,52.236516853932585,46.89132231404959,44.552307692307686,29.30642857142857
581,12208,37.736000000000004,35.795625,54.61,37.413333333333334,29.3125,67.99,12.61
582,12224,52.05067567567568,49.983809523809526,71.3368,49.58235294117647,54.72239130434782,50.425000000000004,29.020714285714288
583,12226,55.0985,50.37685714285715,75.55076923076923,45.53352941176471,48.8935294117647,70.855,22.671666666666667
584,12250,53.135999999999996,49.5696,75.99428571428572,54.18571428571429,52.66047619047619,78.19666666666667,20.229999999999997
585,12262,52.1403125,52.31255707762558,69.41357798165137,38.34361111111111,42.190555555555555,37.848,30.053636363636368
586,12264,58.54942857142857,54.427670454545456,71.50506024096386,51.41144578313253,46.70525423728814,42.220000000000006,31.809375
587,12277,55.78391891891892,51.32095238095238,75.69571428571427,59.43935483870968,52.07590909090909,59.050000000000004,34.5690625
588,12278,47.94985074626865,51.08072,78.28571428571429,49.15227848101266,51.962875,45.613076923076925,27.641153846153845
589,12283,35.88230769230769,52.3609375,77.85285714285715,38.48142857142857,37.59307692307692,39.94,28.197499999999998
590,12295,29.65875,35.495599999999996,53.975,37.186,31.444444444444443,24.189999999999998,21.113
591,12316,55.92100000000001,40.398421052631576,65.085,46.06285714285714,40.26166666666667,53.375,11.969999999999999
592,12317,51.635670995671,50.73872832369942,72.76257575757576,50.55008333333333,54.40620689655172,50.96411764705882,31.29164705882353
593,12327,51.85894736842105,56.08338461538462,71.77727272727273,50.875652173913046,43.55,15.47,31.12875
594,12331,53.271875,46.442542372881356,71.89608695652173,45.428666666666665,49.022333333333336,45.260000000000005,30.722105263157896
595,12345,45.86940119760479,46.779216867469884,72.46265306122449,44.575268817204304,46.47054545454546,50.038333333333334,29.234057971014494
596,12346,40.53979452054795,43.45691358024691,67.07156862745099,38.72367816091954,42.85257425742574,31.997000000000003,25.782033898305087
597,12354,42.68424242424242,50.805263157894736,67.9675,52.30692307692308,53.433076923076925,53.7,21.7575
598,12376,47.855423728813555,45.43908536585366,68.9348076923077,47.48872093023256,48.48214876033058,54.01909090909091,25.256760563380283
599,12377,45.499,45.891988636363635,73.57618181818182,49.64662790697674,47.64480263157895,49.93,25.35772727272727
600,12380,44.57578125,47.42893333333333,69.73407407407407,39.826829268292684,46.66894736842105,36.443333333333335,33.718333333333334
601,12382,34.73571428571429,43.506,74.55090909090909,45.35916666666666,29.39333333333333,38.63333333333333,22.066
602,12383,48.566923076923075,45.692903225806454,67.61782608695653,47.06,49.004000000000005,42.614285714285714,29.678214285714287
603,12387,51.6004,51.336685714285714,67.04655172413793,43.40280701754386,36.27065217391304,30.63,29.65125
604,12416,47.75083333333333,47.37119047619048,64.41153846153847,45.96095238095238,50.426,56.093999999999994,26.069285714285716
605,12439,59.251612903225805,52.50491124260355,74.50461538461539,54.09133333333333,55.98661157024794,54.94166666666666,37.270384615384614
606,12446,40.70388888888888,31.573636363636364,57.26,52.55,44.375,32.11666666666667,16.39
607,12448,53.35027777777778,50.899791666666665,73.30363636363637,49.04125,50.49125,28.873333333333335,25.065454545454546
608,12452,53.48125,56.649268292682926,71.32105263157894,59.20363636363636,60.4252380952381,49.91,24.101875
609,12456,51.61155172413793,50.890424242424245,74.69103448275862,50.956043956043956,52.71438095238096,46.82333333333334,31.012714285714285
610,12464,54.027058823529416,51.91272727272727,68.69166666666666,69.78,77.72888888888889,2.6100000000000003,25.89
611,12481,47.50941176470588,52.97666666666667,57.5775,48.654,55.68111111111111,97.99,25.482
612,12508,50.89052631578947,52.051249999999996,74.08,60.623333333333335,38.98142857142857,89.11,40.14333333333333
613,12571,50.18259615384615,50.008938053097346,68.16711111111111,47.951492537313435,52.0871875,49.188,28.06138888888889
614,12573,50.18259615384615,50.008938053097346,68.16711111111111,47.951492537313435,52.0871875,49.188,28.06138888888889
615,12610,54.25866666666666,45.693333333333335,83.75,48.554545454545455,60.128,20.43,36.54
616,12629,51.69425641025641,49.38976744186047,74.7609090909091,51.02391304347826,52.271086956521735,48.160666666666664,27.366417910447762
617,12639,41.721428571428575,51.157333333333334,68.41666666666667,50.012,53.21181818181819,0.0,17.595
618,12650,51.28978723404255,42.43206349206349,63.51555555555555,43.0154054054054,41.78692307692308,43.51333333333333,45.28923076923077
619,12651,49.547631578947374,48.23533333333334,74.06347826086957,46.91789473684211,46.90987179487179,43.35923076923076,26.802222222222223
620,12668,51.83653846153846,51.205357142857146,77.38153846153847,35.843125,56.54866666666667,52.805,31.026249999999997
621,12669,52.1595,44.21646464646465,60.21633333333333,49.18049180327869,51.10636363636364,55.635555555555555,27.670909090909092
622,12676,45.553416149068326,49.7459649122807,71.84310344827585,49.05,47.606213592233004,50.416000000000004,24.339545454545455
623,12678,48.36837837837838,48.37444444444444,57.814499999999995,48.1647619047619,49.62923076923077,63.655,29.31230769230769
624,12680,42.509375,56.631904761904764,75.0895238095238,45.929,47.458333333333336,37.895,13.211428571428572
625,12685,56.67729166666666,42.38584615384615,69.74894736842106,44.47358974358974,44.55447368421053,64.00714285714285,27.476999999999997
626,12691,55.59478632478633,56.53677419354839,73.94627118644068,51.98788732394366,60.91033898305085,58.22375,31.85636363636364
627,12694,41.4,42.0554958677686,60.64927083333333,31.84574712643678,31.018214285714286,19.815,26.1875
628,12709,53.329375,36.202999999999996,87.315,71.886,48.59444444444445,29.76,22.087142857142858
629,12726,54.5278391959799,58.71194805194805,80.28115942028985,56.6163440860215,54.915169491525425,61.31307692307692,30.18166666666667
630,12771,46.95434782608696,51.097500000000004,74.16722222222222,47.99894736842106,47.86600000000001,69.97333333333333,26.201904761904764
631,12772,46.95434782608696,51.097500000000004,74.16722222222222,47.99894736842106,47.86600000000001,69.97333333333333,26.201904761904764
