,wk,średnia_na_rozgrywcecat,średnia_na_obroniecat,Kokosy_na_Obroniecat,częściówkacat,końcówkacat,szlemikcat,Wpadkacat,liczba_rozdan_na_rozgrywcecat,liczba_rozdan_na_obroniecat,liczba_rozdan_Kokosy_na_Obroniecat,liczba_rozdan_częściówkacat,liczba_rozdan_końcówkacat,liczba_rozdan_szlemikcat,liczba_rozdan_Wpadkacat
7426,2.5,3,4,3,2,3,3,2,1,1,1,1,1,1,0
7427,2.0,3,4,3,2,3,3,2,1,1,1,1,1,1,0
7428,2.0,3,4,3,2,3,3,2,1,1,1,1,1,1,0
7429,2.0,3,4,3,2,3,3,2,1,1,1,1,1,1,0
7430,2.5,1,3,2,2,4,2,0,0,0,0,0,0,0,0
7431,2.0,1,3,2,2,4,2,0,0,0,0,0,0,0,0
7432,2.0,1,3,2,2,4,2,0,0,0,0,0,0,0,0
7433,1.5,0,4,2,2,4,2,0,0,0,0,0,0,0,0
7434,1.5,0,4,2,2,4,2,0,0,0,0,0,0,0,0
7435,0.5,0,2,4,0,2,2,0,0,0,0,0,0,0,0
7436,0.5,0,2,4,0,2,2,0,0,0,0,0,0,0,0
7437,0.5,0,2,4,0,2,2,0,0,0,0,0,0,0,0
7438,0.5,4,1,0,4,3,1,4,0,0,0,0,0,0,0
7439,4.0,4,4,2,4,2,4,3,1,0,0,1,0,0,0
7440,4.0,4,4,2,4,2,4,3,1,0,0,1,0,0,0
7441,4.0,4,4,2,4,2,4,3,1,0,0,1,0,0,0
7442,4.0,4,4,2,4,2,4,3,1,0,0,1,0,0,0
7443,3.0,4,3,2,4,0,2,3,0,0,0,0,0,0,0
7444,3.0,4,3,2,4,0,2,3,0,0,0,0,0,0,0
7445,2.0,2,2,1,1,3,3,0,0,0,0,0,0,0,0
7446,2.0,2,2,1,1,3,3,0,0,0,0,0,0,0,0
7447,2.0,2,2,1,1,3,3,0,0,0,0,0,0,0,0
7448,2.0,2,2,1,1,3,3,0,0,0,0,0,0,0,0
7449,2.5,3,1,2,1,1,3,1,0,0,0,0,0,0,0
7450,2.5,3,1,2,1,1,3,1,0,0,0,0,0,0,0
7451,2.5,3,1,2,1,1,3,1,0,0,0,0,0,0,0
7452,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7453,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7454,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7455,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7456,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7457,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7458,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7459,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7460,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7461,1.0,1,3,2,2,1,4,2,1,0,0,1,0,0,1
7462,0.0,0,0,4,1,0,1,0,0,0,0,0,0,0,0
7463,4.0,4,1,1,0,4,3,4,0,0,0,0,0,0,0
7464,4.0,4,0,1,1,0,3,0,0,0,0,0,0,0,0
7465,0.5,2,0,2,1,0,3,0,0,0,0,0,0,0,0
7466,1.5,0,0,0,2,0,3,1,0,0,0,1,0,0,0
7467,1.0,0,0,0,2,0,3,1,0,0,0,1,0,0,0
7468,1.0,0,0,0,2,0,3,1,0,0,0,1,0,0,0
7469,1.0,0,0,0,2,0,3,1,0,0,0,1,0,0,0
7470,0.5,1,1,2,1,1,3,3,0,0,0,0,1,0,0
7471,0.5,1,1,2,1,1,3,3,0,0,0,0,1,0,0
7472,0.5,1,1,2,1,1,3,3,0,0,0,0,1,0,0
7473,0.5,1,1,2,1,1,3,3,0,0,0,0,1,0,0
7474,1.0,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7475,1.0,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7476,1.0,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7477,1.0,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7478,1.0,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7479,1.0,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7480,0.5,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7481,0.0,3,2,2,4,3,1,1,1,1,1,1,2,2,1
7482,2.0,4,0,1,2,3,0,2,0,0,0,0,1,0,0
7483,1.5,4,0,1,2,3,0,2,0,0,0,0,1,0,0
7484,1.0,4,0,1,2,3,0,2,0,0,0,0,1,0,0
7485,1.0,4,0,1,2,3,0,2,0,0,0,0,1,0,0
7486,1.0,1,2,2,1,1,1,0,0,0,0,1,0,0,0
7487,1.0,1,2,2,1,1,1,0,0,0,0,1,0,0,0
7488,1.0,1,2,2,1,1,1,0,0,0,0,1,0,0,0
7489,1.0,1,2,2,1,1,1,0,0,0,0,1,0,0,0
7490,2.5,2,1,4,4,1,0,2,0,0,0,0,0,0,0
7491,2.5,2,1,4,4,1,0,2,0,0,0,0,0,0,0
7492,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7493,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7495,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7496,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7497,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7498,1.5,3,0,0,0,4,4,0,0,0,0,0,0,0,0
7499,1.0,3,0,0,0,4,4,0,0,0,0,0,0,0,0
7500,0.5,1,1,2,0,2,3,0,0,0,0,0,0,0,0
7501,0.0,1,1,2,0,2,3,0,0,0,0,0,0,0,0
7502,0.0,1,1,2,0,2,3,0,0,0,0,0,0,0,0
7503,0.5,4,1,3,1,4,2,3,1,1,0,1,1,2,1
7504,0.5,4,1,3,1,4,2,3,1,1,0,1,1,2,1
7505,0.0,4,1,3,1,4,2,3,1,1,0,1,1,2,1
7506,0.0,4,1,3,1,4,2,3,1,1,0,1,1,2,1
7507,0.0,4,1,3,1,4,2,3,1,1,0,1,1,2,1
7508,0.0,4,1,3,1,4,2,3,1,1,0,1,1,2,1
7509,0.0,4,1,3,1,4,2,3,1,1,0,1,1,2,1
7510,3.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0
7511,3.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0
7512,3.0,3,1,2,1,0,0,2,0,0,0,0,0,0,0
7513,0.5,0,4,3,3,1,4,0,0,0,0,0,0,0,0
7514,0.0,0,4,3,3,1,4,0,0,0,0,0,0,0,0
7515,0.5,1,1,4,0,1,1,3,0,0,0,0,0,0,0
7516,0.5,1,1,4,0,1,1,3,0,0,0,0,0,0,0
7517,0.0,1,1,4,0,1,1,3,0,0,0,0,0,0,0
7518,0.0,1,1,4,0,1,1,3,0,0,0,0,0,0,0
7519,0.5,4,1,0,0,4,0,1,0,0,0,0,0,0,0
7520,3.0,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7521,3.0,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7522,3.0,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7523,3.0,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7524,3.0,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7525,3.0,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7526,3.0,1,1,0,0,0,1,1,0,2,2,2,0,0,0
7527,1.0,1,1,0,0,0,0,2,0,1,1,1,0,0,0
7528,1.0,1,1,0,0,0,0,2,0,1,1,1,0,0,0
7529,1.0,1,1,0,0,0,0,2,0,1,1,1,0,0,0
7530,1.0,1,1,0,0,0,0,2,0,1,1,1,0,0,0
7531,1.0,1,1,0,0,0,0,2,0,1,1,1,0,0,0
7532,1.5,3,0,0,1,0,2,4,0,0,0,1,1,0,0
7533,1.5,3,0,0,1,0,2,4,0,0,0,1,1,0,0
7534,1.5,3,0,0,1,0,2,4,0,0,0,1,1,0,0
7535,1.5,3,0,0,1,0,2,4,0,0,0,1,1,0,0
7536,1.5,2,1,2,1,3,1,4,1,0,0,1,1,0,1
7537,1.5,2,1,2,1,3,1,4,1,0,0,1,1,0,1
7538,1.5,2,1,2,1,3,1,4,1,0,0,1,1,0,1
7539,1.5,2,1,2,1,3,1,4,1,0,0,1,1,0,1
7540,1.5,2,1,2,1,3,1,4,1,0,0,1,1,0,1
7541,1.5,2,1,2,1,3,1,4,1,0,0,1,1,0,1
7542,3.0,4,0,0,4,2,4,0,0,0,0,0,0,0,0
7543,0.5,4,2,0,0,0,2,4,0,2,2,2,1,0,0
7544,0.5,4,2,0,0,0,2,4,0,2,2,2,1,0,0
7545,0.5,4,2,0,0,0,2,4,0,2,2,2,1,0,0
7546,0.5,4,2,0,0,0,2,4,0,2,2,2,1,0,0
7547,0.5,4,2,0,0,0,2,4,0,2,2,2,1,0,0
7548,0.5,4,2,0,0,0,2,4,0,2,2,2,1,0,0
7549,0.5,4,2,0,0,0,2,4,0,2,2,2,1,0,0
7550,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7551,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7552,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7553,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7554,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7555,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7556,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7557,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7558,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7559,1.0,1,3,2,3,1,1,1,2,2,1,2,2,1,1
7560,2.5,2,2,3,1,0,3,0,0,0,0,0,0,0,0
7561,2.0,2,2,3,1,0,3,0,0,0,0,0,0,0,0
7562,2.0,2,2,3,1,0,3,0,0,0,0,0,0,0,0
7563,4.0,4,3,2,0,0,2,0,0,2,2,1,1,0,0
7564,4.0,4,3,2,0,0,2,0,0,2,2,1,1,0,0
7565,4.0,4,3,2,0,0,2,0,0,2,2,1,1,0,0
7566,3.0,4,3,2,0,0,2,0,0,2,2,1,1,0,0
7567,3.0,4,3,2,0,0,2,0,0,2,2,1,1,0,0
7568,3.0,4,3,2,0,0,2,0,0,2,2,1,1,0,0
7569,4.0,4,3,2,0,0,2,0,0,2,2,1,1,0,0
7570,3.0,3,3,1,1,0,1,3,0,2,2,1,1,0,0
7571,3.0,3,3,1,1,0,1,3,0,2,2,1,1,0,0
7572,3.0,3,3,1,1,0,1,3,0,2,2,1,1,0,0
7573,3.0,3,3,1,1,0,1,3,0,2,2,1,1,0,0
7574,3.0,3,3,1,1,0,1,3,0,2,2,1,1,0,0
7575,3.0,3,3,1,1,0,1,3,0,2,2,1,1,0,0
7576,3.0,3,3,1,1,0,1,3,0,2,2,1,1,0,0
7577,2.5,3,3,1,1,0,1,3,0,1,2,1,1,0,0
7578,2.5,3,3,1,1,0,1,3,0,1,2,1,1,0,0
7579,2.0,3,3,1,1,0,1,3,0,1,2,1,1,0,0
7580,2.0,3,3,1,1,0,1,3,0,1,2,1,1,0,0
7581,2.0,3,3,1,1,0,1,3,0,1,2,1,1,0,0
7582,2.0,3,3,1,1,0,1,3,0,1,2,1,1,0,0
7583,2.5,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7584,2.5,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7585,2.5,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7586,2.0,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7587,2.0,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7588,2.0,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7589,2.0,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7590,2.0,1,2,2,2,2,3,2,1,1,1,2,1,0,1
7591,1.0,2,2,4,1,3,3,1,1,0,0,1,1,1,1
7592,0.5,2,2,4,1,3,3,1,1,0,0,1,1,1,1
7593,0.5,2,2,4,1,3,3,1,1,0,0,1,1,1,1
7594,0.5,2,2,4,1,3,3,1,1,0,0,1,1,1,1
7595,1.0,2,2,4,1,3,3,1,1,0,0,1,1,1,1
7596,3.0,1,3,1,1,2,4,0,0,0,0,0,0,0,0
7597,3.0,1,3,1,1,2,4,0,0,0,0,0,0,0,0
7598,3.0,1,3,1,1,2,4,0,0,0,0,0,0,0,0
7599,3.0,1,3,1,1,2,4,0,0,0,0,0,0,0,0
7600,3.0,0,3,2,1,0,4,0,0,1,1,1,0,0,0
7601,3.0,0,3,2,1,0,4,0,0,1,1,1,0,0,0
7602,3.0,0,3,2,1,0,4,0,0,1,1,1,0,0,0
7603,3.0,0,3,2,1,0,4,0,0,1,1,1,0,0,0
7604,3.0,0,3,2,1,0,4,0,0,1,1,1,0,0,0
7605,1.5,0,4,3,3,2,0,0,0,0,0,0,0,0,0
7606,1.5,0,4,3,3,2,0,0,0,0,0,0,0,0,0
7607,2.0,1,0,3,0,1,1,4,0,0,0,0,0,0,0
7608,2.0,1,0,3,0,1,1,4,0,0,0,0,0,0,0
7609,2.5,1,3,4,0,1,4,3,0,0,0,0,0,0,0
7610,2.5,1,3,4,0,1,4,3,0,0,0,0,0,0,0
7611,1.5,1,4,3,2,3,0,2,1,0,0,1,1,0,1
7612,1.5,1,4,3,2,3,0,2,1,0,0,1,1,0,1
7613,1.5,1,4,3,2,3,0,2,1,0,0,1,1,0,1
7614,1.0,1,4,3,2,3,0,2,1,0,0,1,1,0,1
7615,1.5,1,4,3,2,3,0,2,1,0,0,1,1,0,1
7616,4.0,3,4,4,3,4,0,2,1,0,0,1,1,0,0
7617,4.0,3,4,4,3,4,0,2,1,0,0,1,1,0,0
7618,4.0,3,4,4,3,4,0,2,1,0,0,1,1,0,0
7619,4.0,3,4,4,3,4,0,2,1,0,0,1,1,0,0
7620,4.0,3,4,4,3,4,0,2,1,0,0,1,1,0,0
7621,1.5,4,1,4,2,4,0,3,0,0,0,0,0,0,0
7622,1.0,1,0,3,1,2,1,1,1,0,0,1,1,0,1
7623,1.0,1,0,3,1,2,1,1,1,0,0,1,1,0,1
7624,1.0,1,0,3,1,2,1,1,1,0,0,1,1,0,1
7625,0.5,1,0,3,1,2,1,1,1,0,0,1,1,0,1
7626,0.5,1,0,3,1,2,1,1,1,0,0,1,1,0,1
7627,2.5,0,3,3,1,2,3,0,1,0,0,1,1,0,0
7628,2.5,0,3,3,1,2,3,0,1,0,0,1,1,0,0
7629,2.5,0,3,3,1,2,3,0,1,0,0,1,1,0,0
7630,0.0,0,3,3,1,2,3,0,1,0,0,1,1,0,0
7631,2.5,0,3,3,1,2,3,0,1,0,0,1,1,0,0
7632,1.0,0,2,2,1,2,0,1,0,0,0,1,0,0,0
7633,1.0,0,2,2,1,2,0,1,0,0,0,1,0,0,0
7634,0.5,0,2,2,1,2,0,1,0,0,0,1,0,0,0
7635,0.5,0,2,2,1,2,0,1,0,0,0,1,0,0,0
7636,3.0,3,2,3,3,2,4,1,0,0,0,0,0,0,0
7637,3.0,3,2,3,3,2,4,1,0,0,0,0,0,0,0
7638,3.0,3,2,3,3,2,4,1,0,0,0,0,0,0,0
7639,4.0,4,0,0,2,4,0,0,0,0,0,0,0,0,0
7640,4.0,4,0,0,2,4,0,0,0,0,0,0,0,0,0
7641,9.0,4,2,2,3,3,3,4,1,0,0,1,1,0,0
7642,9.0,4,2,2,3,3,3,4,1,0,0,1,1,0,0
7643,9.0,4,2,2,3,3,3,4,1,0,0,1,1,0,0
7644,9.0,4,2,2,3,3,3,4,1,0,0,1,1,0,0
7645,9.0,4,2,2,3,3,3,4,1,0,0,1,1,0,0
7646,2.5,2,3,2,3,3,3,2,0,0,0,0,0,0,0
7647,2.5,2,3,2,3,3,3,2,0,0,0,0,0,0,0
7648,2.5,2,3,2,3,3,3,2,0,0,0,0,0,0,0
7649,2.0,3,2,3,3,2,2,1,1,0,0,0,1,0,0
7650,2.0,3,2,3,3,2,2,1,1,0,0,0,1,0,0
7651,2.0,3,2,3,3,2,2,1,1,0,0,0,1,0,0
7652,2.0,3,2,3,3,2,2,1,1,0,0,0,1,0,0
7653,1.0,0,0,0,2,0,1,0,1,1,0,1,1,1,1
7654,1.0,0,0,0,2,0,1,0,1,1,0,1,1,1,1
7655,1.0,0,0,0,2,0,1,0,1,1,0,1,1,1,1
7656,1.0,0,0,0,2,0,1,0,1,1,0,1,1,1,1
7657,1.0,0,0,0,2,0,1,0,1,1,0,1,1,1,1
7658,0.5,0,0,0,2,0,1,0,1,1,0,1,1,1,1
7659,2.0,3,2,1,0,2,1,0,0,0,0,0,0,0,0
7660,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7661,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7662,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7663,2.0,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7664,2.0,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7665,2.0,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7666,2.0,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7667,2.0,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7668,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7669,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7670,2.0,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7671,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7672,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7673,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7674,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7675,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7676,1.5,1,3,2,4,2,4,1,1,1,0,1,1,1,1
7677,1.5,1,2,2,2,1,0,2,1,0,0,1,1,0,1
7678,1.5,1,2,2,2,1,0,2,1,0,0,1,1,0,1
7679,1.5,1,2,2,2,1,0,2,1,0,0,1,1,0,1
7680,1.5,1,2,2,2,1,0,2,1,0,0,1,1,0,1
7681,1.5,1,2,2,2,1,0,2,1,0,0,1,1,0,1
7682,4.0,3,4,3,3,4,4,2,1,0,0,1,0,0,0
7683,3.0,3,4,3,3,4,4,2,1,0,0,1,0,0,0
7684,3.0,3,4,3,3,4,4,2,1,0,0,1,0,0,0
7685,3.0,3,4,3,3,4,4,2,1,0,0,1,0,0,0
7686,4.0,4,4,4,4,4,4,3,1,0,0,2,1,0,1
7687,4.0,4,4,4,4,4,4,3,1,0,0,2,1,0,1
7688,4.0,4,4,4,4,4,4,3,1,0,0,2,1,0,1
7689,4.0,4,4,4,4,4,4,3,1,0,0,2,1,0,1
7690,4.0,4,4,4,4,4,4,3,1,0,0,2,1,0,1
7691,4.0,4,4,4,4,4,4,3,1,0,0,2,1,0,1
7692,2.0,3,3,2,3,4,1,3,1,0,0,1,0,0,1
7693,2.0,3,3,2,3,4,1,3,1,0,0,1,0,0,1
7694,2.0,3,3,2,3,4,1,3,1,0,0,1,0,0,1
7695,2.0,3,3,2,3,4,1,3,1,0,0,1,0,0,1
7696,2.0,3,3,2,3,4,1,3,1,0,0,1,0,0,1
7697,3.0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
7698,3.0,2,3,2,2,4,3,1,0,0,0,1,0,0,0
7699,3.0,2,3,2,2,4,3,1,0,0,0,1,0,0,0
7700,3.0,2,3,2,2,4,3,1,0,0,0,1,0,0,0
7701,3.0,2,3,2,2,4,3,1,0,0,0,1,0,0,0
7702,1.0,2,0,0,1,3,1,0,0,0,0,0,0,0,0
7703,1.0,2,0,0,1,3,1,0,0,0,0,0,0,0,0
7704,1.0,2,0,0,1,3,1,0,0,0,0,0,0,0,0
7705,1.5,3,1,0,1,3,1,3,1,0,0,1,1,0,0
7706,1.5,3,1,0,1,3,1,3,1,0,0,1,1,0,0
7707,1.5,3,1,0,1,3,1,3,1,0,0,1,1,0,0
7708,1.5,3,1,0,1,3,1,3,1,0,0,1,1,0,0
7709,1.0,3,1,0,1,3,1,3,1,0,0,1,1,0,0
7710,0.5,0,0,4,0,0,2,1,0,0,0,0,0,0,0
7711,1.0,0,0,4,0,0,2,1,0,0,0,0,0,0,0
7712,0.0,0,3,2,3,0,0,1,1,1,1,1,1,0,1
7713,0.0,0,3,2,3,0,0,1,1,1,1,1,1,0,1
7714,0.0,0,3,2,3,0,0,1,1,1,1,1,1,0,1
7715,0.0,0,3,2,3,0,0,1,1,1,1,1,1,0,1
7716,0.0,0,3,2,3,0,0,1,1,1,1,1,1,0,1
7717,0.0,0,3,2,3,0,0,1,1,1,1,1,1,0,1
7718,0.0,0,3,2,3,0,0,1,1,1,1,1,1,0,1
7719,1.0,0,1,0,1,2,0,1,0,0,0,0,0,0,0
7720,0.0,0,1,0,1,2,0,1,0,0,0,0,0,0,0
7721,1.5,0,1,0,1,2,0,1,0,0,0,0,0,0,0
7722,2.5,2,3,4,2,1,0,1,1,1,0,1,1,0,0
7723,2.5,2,3,4,2,1,0,1,1,1,0,1,1,0,0
7724,2.5,2,3,4,2,1,0,1,1,1,0,1,1,0,0
7725,2.5,2,3,4,2,1,0,1,1,1,0,1,1,0,0
7726,2.5,2,3,4,2,1,0,1,1,1,0,1,1,0,0
7727,2.5,2,3,4,2,1,0,1,1,1,0,1,1,0,0
7728,2.5,2,3,4,2,1,0,1,1,1,0,1,1,0,0
7729,1.0,1,0,0,0,2,4,3,0,0,0,0,0,0,0
7730,1.0,1,0,0,0,2,4,3,0,0,0,0,0,0,0
7731,7.0,4,2,4,3,4,2,4,0,0,0,0,0,1,0
7732,7.0,4,2,4,3,4,2,4,0,0,0,0,0,1,0
7733,7.0,4,2,4,3,4,2,4,0,0,0,0,0,1,0
7734,3.0,1,0,1,0,2,2,2,1,1,0,1,1,1,1
7735,3.0,1,0,1,0,2,2,2,1,1,0,1,1,1,1
7736,3.0,1,0,1,0,2,2,2,1,1,0,1,1,1,1
7737,3.0,1,0,1,0,2,2,2,1,1,0,1,1,1,1
7738,2.5,1,0,1,0,2,2,2,1,1,0,1,1,1,1
7739,2.5,1,0,1,0,2,2,2,1,1,0,1,1,1,1
7740,2.5,1,0,1,0,2,2,2,1,1,0,1,1,1,1
7741,2.0,1,0,1,1,2,2,2,1,0,0,1,1,1,1
7742,2.0,1,0,1,1,2,2,2,1,0,0,1,1,1,1
7743,2.0,1,0,1,1,2,2,2,1,0,0,1,1,1,1
7744,2.0,1,0,1,1,2,2,2,1,0,0,1,1,1,1
7745,2.0,1,0,1,1,2,2,2,1,0,0,1,1,1,1
7746,0.0,0,3,2,1,3,0,1,0,0,0,0,0,0,0
7747,0.0,0,3,2,1,3,0,1,0,0,0,0,0,0,0
7748,0.5,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7749,0.5,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7750,0.5,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7751,0.5,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7752,0.5,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7753,0.5,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7754,0.0,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7755,0.5,0,0,0,0,0,1,0,1,1,1,2,1,1,1
7756,0.0,2,4,4,0,3,4,2,0,0,0,0,0,0,0
7757,1.0,2,4,4,0,3,4,2,0,0,0,0,0,0,0
7758,2.0,4,0,1,1,3,0,4,0,0,0,0,0,0,0
7759,2.0,4,0,1,1,3,0,4,0,0,0,0,0,0,0
7760,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7761,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7762,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7763,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7764,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7765,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7766,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7767,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7768,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7769,1.5,0,0,1,1,0,1,0,2,1,1,2,2,1,1
7770,2.5,2,2,4,2,2,4,1,1,0,0,1,1,0,1
7771,2.5,2,2,4,2,2,4,1,1,0,0,1,1,0,1
7772,2.5,2,2,4,2,2,4,1,1,0,0,1,1,0,1
7773,2.5,2,2,4,2,2,4,1,1,0,0,1,1,0,1
7774,2.5,2,2,4,2,2,4,1,1,0,0,1,1,0,1
7775,2.5,2,2,4,2,2,4,1,1,0,0,1,1,0,1
7776,1.0,2,4,3,4,1,4,0,0,0,0,0,0,0,0
7777,1.0,2,4,3,4,1,4,0,0,0,0,0,0,0,0
7778,0.0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
7779,0.0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
7780,4.0,2,2,4,4,2,1,2,1,0,0,0,1,0,1
7781,4.0,2,2,4,4,2,1,2,1,0,0,0,1,0,1
7782,4.0,2,2,4,4,2,1,2,1,0,0,0,1,0,1
7783,4.0,2,2,4,4,2,1,2,1,0,0,0,1,0,1
7784,3.0,2,2,4,4,2,1,2,1,0,0,0,1,0,1
7785,1.5,2,2,1,0,3,4,3,1,1,0,1,1,0,1
7786,1.5,2,2,1,0,3,4,3,1,1,0,1,1,0,1
7787,1.0,2,2,1,0,3,4,3,1,1,0,1,1,0,1
7788,1.0,2,2,1,0,3,4,3,1,1,0,1,1,0,1
7789,1.0,2,2,1,0,3,4,3,1,1,0,1,1,0,1
7790,1.5,2,2,1,0,3,4,3,1,1,0,1,1,0,1
7791,1.5,2,3,1,0,4,4,2,0,0,0,1,1,0,0
7792,1.5,2,3,1,0,4,4,2,0,0,0,1,1,0,0
7793,1.0,2,3,1,0,4,4,2,0,0,0,1,1,0,0
7794,1.0,2,3,1,0,4,4,2,0,0,0,1,1,0,0
7795,1.0,2,3,1,0,4,4,2,0,0,0,1,1,0,0
7796,2.5,4,4,4,3,4,4,4,1,1,1,1,1,0,1
7797,2.5,4,4,4,3,4,4,4,1,1,1,1,1,0,1
7798,2.5,4,4,4,3,4,4,4,1,1,1,1,1,0,1
7799,2.5,4,4,4,3,4,4,4,1,1,1,1,1,0,1
7800,2.5,4,4,4,3,4,4,4,1,1,1,1,1,0,1
7801,2.5,4,4,4,3,4,4,4,1,1,1,1,1,0,1
7802,2.5,4,4,4,3,4,4,4,1,1,1,1,1,0,1
7803,2.0,4,4,0,4,4,4,4,0,0,0,0,0,0,0
7804,0.5,1,4,3,4,3,4,1,0,0,0,0,0,0,1
7805,0.5,1,4,3,4,3,4,1,0,0,0,0,0,0,1
7806,0.5,1,4,3,4,3,4,1,0,0,0,0,0,0,1
7807,0.5,1,4,3,4,3,4,1,0,0,0,0,0,0,1
7808,2.0,1,0,1,0,0,3,0,0,0,0,0,1,0,0
7809,2.0,1,0,1,0,0,3,0,0,0,0,0,1,0,0
7810,2.0,1,0,1,0,0,3,0,0,0,0,0,1,0,0
7811,2.0,1,0,1,0,0,3,0,0,0,0,0,1,0,0
7812,0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
7813,0.5,0,0,2,0,1,0,1,0,0,0,1,0,1,0
7814,0.0,0,0,2,0,1,0,1,0,0,0,1,0,1,0
7815,0.0,0,0,2,0,1,0,1,0,0,0,1,0,1,0
7816,0.0,0,0,2,0,1,0,1,0,0,0,1,0,1,0
7817,1.0,0,0,2,0,1,0,1,0,0,0,1,0,1,0
7818,1.5,1,2,4,1,0,3,4,0,0,0,0,0,0,0
7819,1.0,1,2,4,1,0,3,4,0,0,0,0,0,0,0
